uniprot_id,system_id,ligand_smiles,ligand_inchikey,affinity_file
P51449,5eth__2__1.B__1.D,Cn1ccc2c(S(=O)(=O)N(CC(F)(F)F)c3ccc4c(c3)CCCN4C(=O)c3cccs3)cccc21,MGKISJPOEOHZCS-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5nu1__1__1.A__1.E,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1,GRWNPFJXINLSNF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5nu1__2__1.B__1.F,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1,GRWNPFJXINLSNF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,3kyt__1__1.A__1.C,CC(C)CCC[C@@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,MCKLJFJEQRYRQT-MGNSQDQZSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6g07__1__1.A__1.I,CCS(=O)(=O)c1ccc(CC(=O)Nc2cnc(O[C@@H](C)c3ccccc3)c(Cl)c2)cc1,VMHNMQCWPLURSW-INIZCTEOSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6g07__2__1.C__1.J,CCS(=O)(=O)c1ccc(CC(=O)Nc2cnc(O[C@@H](C)c3ccccc3)c(Cl)c2)cc1,VMHNMQCWPLURSW-INIZCTEOSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6g05__1__1.A__1.E,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccc3)s2)cc1,MDMLFHGEDDZHNU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6g05__2__1.B__1.F,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccc3)s2)cc1,MDMLFHGEDDZHNU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4qm0__1__1.A__1.C,CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)s1)S(=O)(=O)Cc1ccccc1,RXMHSSANSKRGOG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4qm0__3__1.A__1.C,CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)s1)S(=O)(=O)Cc1ccccc1,RXMHSSANSKRGOG-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5k3m__1__1.A__1.C,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,WCGUUGGRBIKTOS-GPOJBZKASA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5k3m__2__1.B__1.D,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,WCGUUGGRBIKTOS-GPOJBZKASA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5k3l__1__1.A__1.E,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5k3l__2__1.B__1.F,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5k3l__3__1.C__1.G,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6nwt__1__1.A__1.C,OC(c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)c(F)c1)(C(F)(F)F)C(F)(F)F,KVHKWAZUPPBMLL-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5yp5__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccc3CC(C)C)s2)cc1,JCEZUYLHQPJLPN-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5yp6__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(-c3ccc(CC(C)C)c(C#N)c3)c(C(F)(F)F)c2)cc1,IDDOTRDVQFMFJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4ypq__1__1.A__1.B,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,DANLZOIRUUHIIX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ayg__1__1.A__1.C,CCn1c(CCC(=O)Nc2cccc3ccccc23)nnc1CCC1CCCCC1,SZWIGRNIVUKPOZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ayg__2__1.B__1.D,CCn1c(CCC(=O)Nc2cccc3ccccc23)nnc1CCC1CCCCC1,SZWIGRNIVUKPOZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6tlq__1__1.A__1.B_1.D,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HVYWMOMLDIMFJA-DPAQBDIFSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6tlt__1__1.A__1.C_1.D,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,AVSXSVCZWQODGV-DPAQBDIFSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6fgq__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3ccc(C(=O)OC)cc3)cs2)cc1,QOZJVJXEWQEQGR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6fgq__2__1.B__1.D,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3ccc(C(=O)OC)cc3)cs2)cc1,QOZJVJXEWQEQGR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5c4o__1__1.A__1.B,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,DANLZOIRUUHIIX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,3l0l__1__1.A__1.E,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,INBGSXNNRGWLJU-ZHHJOTBYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,3l0j__1__1.A__1.C,CC(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,RZPAXNJLEKLXNO-GFKLAVDKSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ni5__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1,GRWNPFJXINLSNF-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5nib__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3cccc(C#N)c3)cs2)cc1,JXRNAZFJZOAFOB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4nie__1__1.A__1.E,CCCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)cc1,PWRYHBNVYOIZJC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4nie__2__1.B__1.G,CCCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)cc1,PWRYHBNVYOIZJC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ni7__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(C#N)ccc3OC)cs2)cc1,QMPAKLUOYZNDSW-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ni8__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3ccccc3)cs2)cc1,RHPSXPWLHPRNOB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6e3e__1__1.A__1.E,COc1ccc2c(n1)CCN(C(=O)CCCC(=O)O)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,BENOEPUDOPGLCP-XMMPIXPASA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6e3e__2__1.B__1.H,COc1ccc2c(n1)CCN(C(=O)CCCC(=O)O)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,BENOEPUDOPGLCP-XMMPIXPASA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5lwp__1__1.A__1.B,CN(C)C(=O)c1ccc2c(c1)c(Oc1c(Cl)cccc1C(F)(F)F)nn2-c1ccc(C(=O)O)cc1,PRFOAGMHUSKCKE-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ntq__1__1.A__1.C,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ntq__2__1.B__1.D,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4j__1__1.A__1.B_1.D,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,AVSXSVCZWQODGV-DPAQBDIFSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4g__1__1.A__1.B_1.D,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HVYWMOMLDIMFJA-DPAQBDIFSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4k__1__1.A__1.B_1.D,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,AVSXSVCZWQODGV-DPAQBDIFSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4k__1__1.A__1.C,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,DANLZOIRUUHIIX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4i__1__1.A__1.B_1.D,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HVYWMOMLDIMFJA-DPAQBDIFSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4i__1__1.A__1.C,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,DANLZOIRUUHIIX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4y__1__1.A__1.B_1.D,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,INBGSXNNRGWLJU-ZHHJOTBYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4y__1__1.A__1.C,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,DANLZOIRUUHIIX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4x__1__1.A__1.B_1.D,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,INBGSXNNRGWLJU-ZHHJOTBYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t4u__1__1.A__1.D,O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3ccccc23)cc1,DANLZOIRUUHIIX-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6t50__1__1.A__1.B_1.D,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,INBGSXNNRGWLJU-ZHHJOTBYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wpf__1__1.A__1.E,CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)c3ccccc3)c(F)c2)CC1,PIGCNHMXDYACOO-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4xt9__1__1.A__1.C,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)c(-c3ccccc3)s2)cc1,NUQYLKJMFVEWEU-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wqp__1__1.A__1.D_1.E,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,CYRKYCCPWKLCDV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wqp__2__1.B__1.F_1.G,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,CYRKYCCPWKLCDV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wqp__4__1.A__1.D_1.E,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,CYRKYCCPWKLCDV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wqp__4__2.B__2.F_2.G,CC(=O)N1CCN(c2ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc2)CC1,CYRKYCCPWKLCDV-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4zjr__1__1.A__1.E,CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,NVMQCZDBIJGVBJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4zjr__2__1.B__1.F,CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,NVMQCZDBIJGVBJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4zjr__3__1.C__1.G,CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,NVMQCZDBIJGVBJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4zjr__4__1.D__1.H,CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,NVMQCZDBIJGVBJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4zjw__1__1.A__1.C,CNC(=O)c1ccc(Cl)c(-c2ccc3c(c2)CCCN3C(=O)c2c(F)cccc2Cl)c1,NWECRSKQCPBSPW-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wlb__1__1.A__1.E,CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)nc1,AUXZRHVPMQIECB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wlb__1__2.B__2.H,CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)nc1,AUXZRHVPMQIECB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wlb__2__1.A__1.E,CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)nc1,AUXZRHVPMQIECB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wlb__2__1.B__1.H,CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)nc1,AUXZRHVPMQIECB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wlb__3__1.A__1.E,CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)nc1,AUXZRHVPMQIECB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4wlb__4__1.B__1.H,CC(C)CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)nc1,AUXZRHVPMQIECB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4nb6__1__1.A__1.C,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,4nb6__2__1.B__1.D,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,5ejv__1__1.A__1.E,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6br2__1__1.A__1.D,COc1ccc2c(c1)CCN(C(=O)Cc1cc(=O)[nH]o1)[C@H]2C(=O)Nc1ccc(C(C)(C)C)c(F)c1,GSZJCGDGBYIJKI-XMMPIXPASA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P51449,6br2__2__1.B__1.F,COc1ccc2c(c1)CCN(C(=O)Cc1cc(=O)[nH]o1)[C@H]2C(=O)Nc1ccc(C(C)(C)C)c(F)c1,GSZJCGDGBYIJKI-XMMPIXPASA-N,data/chembl_parallel_enriched_combined/uniprot_P51449/P51449_chembl_activities.parquet
P11142,3fzf__1__1.A__1.C,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,3fzk__1__1.A__1.E,Nc1ncnc2c1nc(NCc1ccc(Cl)c(Cl)c1)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,VBJKVZXRYLCYGQ-XNIJJKJLSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,3fzl__1__1.A__1.D,N#Cc1ccc(COC[C@H]2O[C@@H](n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,ZXGGCBQORXDVTE-UMCMBGNQSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,4h5t__1__1.A__1.B_1.C_1.E,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,6zyj__1__1.A__1.E_1.F,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,6zyj__2__1.B__1.H_1.J,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,6b1n__1__1.A__1.C_1.D,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,6b1n__2__1.B__1.G_1.H,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,6b1i__1__1.A__1.C_1.D_1.E,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
P11142,6b1i__2__1.B__1.H_1.I_1.J,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,data/chembl_parallel_enriched_combined/uniprot_P11142/P11142_chembl_activities.parquet
Q9H7Z6,6ct2__1__1.A__1.B,O=C(NNS(=O)(=O)c1ccccc1F)c1cc(F)cc(-c2ccccn2)c1,QLXULUNLCRKWRD-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q9H7Z6/Q9H7Z6_chembl_activities.parquet
P78356,7n81__1__1.B__1.C,CN1C(=O)[C@@H](CC2CCCC2)N(C2CCCC2)c2nc(Nc3cc(Cl)c(O)c(Cl)c3)ncc21,AEZJZTFWCDAUDF-LJQANCHMSA-N,data/chembl_parallel_enriched_combined/uniprot_P78356/P78356_chembl_activities.parquet
P14555,1kvo__1__1.A__1.G_1.I,O=C(O)CC[C@@H](CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,BLFSPSZATDQQMK-NDEPHWFRSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
P14555,1kvo__1__1.B__1.J_1.L,O=C(O)CC[C@@H](CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,BLFSPSZATDQQMK-NDEPHWFRSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
P14555,1kvo__2__1.C__1.M_1.O,O=C(O)CC[C@@H](CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,BLFSPSZATDQQMK-NDEPHWFRSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
P14555,1kvo__2__1.D__1.P_1.R,O=C(O)CC[C@@H](CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,BLFSPSZATDQQMK-NDEPHWFRSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
P14555,1kvo__3__1.E__1.S_1.U,O=C(O)CC[C@@H](CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,BLFSPSZATDQQMK-NDEPHWFRSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
P14555,1kvo__3__1.F__1.V_1.X,O=C(O)CC[C@@H](CSc1ccc(Cc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,BLFSPSZATDQQMK-NDEPHWFRSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
P14555,1db4__1__1.A__1.B_1.D,Cc1c(CC(N)=O)c2cc(OCCCP(=O)(O)O)ccc2n1Cc1ccccc1,AQEYCNKFBRLUOT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_P14555/P14555_chembl_activities.parquet
